,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
7356,333011,Gioachino,Napolitano,Strong research and information-gathering skills, Cybersecurity,2017-08-11 16:13:09,2001-03-18 09:46:11,Certificate in Web Development,2021-12-13 15:29:05,,
7357,306763,Iolanda,Veltroni,Attention to detail and accuracy, Marketing,2016-01-05 22:31:07,2002-08-17 07:05:44,Associate of Social Work (ASW),2023-02-09 09:40:04,,
7358,633986,Ranieri,Argurio,Experience with risk assessment and management, Business Analytics,2016-11-14 10:42:10,1993-12-12 01:00:16,Associate of Science (AS),2015-07-11 22:02:35,,
7359,193257,Gianluigi,Giannone,Ability to work with cross-functional teams, Sales,2018-07-09 16:02:32,1998-10-09 17:24:05,,,,
7360,750802,Loredana,Giunti,Ability to conduct competitive intelligence and analysis, Risk Management,2022-06-28 12:10:08,1997-07-20 00:53:41,Diploma in Fashion Design,2019-08-30 02:54:11,,
7361,384848,Atenulf,Piane,"Strong understanding of IT service management frameworks (e.g., ITIL)", Customer Service,2019-07-13 23:26:53,2001-04-15 19:30:13,Master of Science (MS),2021-11-23 05:27:45,Public Health,2029-04-08 19:30:13.562329
7362,605848,Gloria,Bonolis,Proficient in project management methodologies, Manufacturing Engineering,2020-02-04 17:15:42,2001-05-25 07:12:58,Certificate in Human Resources Management,2023-08-03 18:23:16,,
7363,101190,Carlo,Druso,Strong project coordination and scheduling skills, Cybersecurity,2019-03-08 10:46:30,1996-02-05 22:15:39,,,,
7364,704819,Gabriele,Tomei,Knowledge of regulatory requirements and compliance, Customer Service,2016-03-07 22:27:15,1997-08-10 05:49:09,Bachelor of Architecture (BArch),2020-09-18 16:28:21,,
7365,922610,Ranieri,Turchi,Strong understanding of data governance and data quality management, Research and Innovation,2016-06-11 23:45:52,2000-08-23 03:20:05,Bachelor of Social Work (BSW),2021-11-26 18:23:32,,
7366,64441,Giorgia,Petrucelli,Strong organizational and time management skills, Sales,2021-12-20 23:33:46,2001-06-16 02:04:45,,,,
7367,969990,Giuliano,Taccola,Ability to work under pressure, Inventory Management,2022-03-03 15:35:44,1994-07-19 06:09:36,,,,
7368,960887,Fiorenzo,Valier,Strong understanding of software testing methodologies, Sales,2015-02-16 08:31:07,1999-11-03 07:34:30,,,,
7369,3401,Giuseppe,Piazzi,Ability to develop and implement marketing campaigns, Sales Operations,2017-06-05 19:44:04,1993-08-05 18:13:21,,,,
7370,726549,Angelica,Vasari,Ability to conduct market segmentation and targeting, Learning and Development,2016-08-24 05:30:16,1999-10-14 18:25:31,,,,
7371,833907,Diana,Bodoni,Knowledge of financial principles and practices, Customer Service,2018-02-11 23:11:07,1999-08-22 06:36:43,Diploma in Early Childhood Education,2020-04-18 05:27:07,English Literature,2027-08-15 06:36:43.098760
7372,451503,Pomponio,Boccherini,Experience with product lifecycle management, Quality Assurance,2019-04-15 21:05:29,1997-10-27 06:51:39,,,,
7373,663297,Dante,Mascagni,Excellent problem-solving abilities, Inventory Management,2020-11-06 22:32:30,1999-10-12 19:12:58,Associate of Education (AEd),2021-12-14 19:30:49,,
7374,438389,Martino,Buscetta,Experience with e-commerce platforms and technologies, Sales Operations,2022-03-25 15:50:37,1994-01-27 22:49:01,,,,
7375,665414,Filippa,Perini,Strong organizational and time management skills, Regulatory Compliance,2020-05-29 15:56:35,1996-07-22 19:35:06,,,,
7376,26354,Fabio,Cassarà,Strong understanding of inventory management principles, Sales,2022-08-04 03:38:48,2001-11-03 08:39:43,,,,
7377,958333,Dino,Bellini,Ability to identify and mitigate risks, Learning and Development,2015-11-12 00:21:22,1998-08-06 22:13:13,Diploma in Electrical Engineering,2021-02-22 04:27:23,,
7378,776917,Giustino,Soprano,Strong understanding of IT security and risk management, Marketing,2020-01-14 20:14:09,1999-09-07 21:32:09,,,,
7379,276538,Sante,Agnesi,Experience with e-commerce platforms and technologies, Business Analytics,2022-11-22 11:10:13,2002-10-24 04:06:14,Certificate in Web Development,2022-12-11 04:58:32,,
7380,351196,Adamo,Gabbana,"Strong understanding of IT service management frameworks (e.g., ITIL)", Sales,2022-10-17 09:22:49,1997-10-11 03:32:01,,,,
7381,752539,Carolina,Meucci,Ability to work in a fast-paced environment, Health and Safety,2017-12-30 21:37:48,2002-11-28 20:39:25,,,,
7382,827808,Franco,Borromeo,Ability to interpret and analyze financial statements, Sales Operations,2019-10-31 09:27:15,1993-12-08 07:31:11,,,,
7383,616361,Ida,Sabbatini,Project management skills, Business Analytics,2022-03-03 15:36:20,2001-03-19 07:50:34,,,,
7384,800287,Annamaria,Odescalchi,Knowledge of agile software development methodologies, Training and Education,2022-03-16 00:08:41,1997-05-16 21:20:42,Certificate in Medical Assisting,2018-11-07 23:38:58,,
7385,428893,Giorgio,Leblanc,Ability to multitask and prioritize effectively, Sales,2022-03-14 04:59:21,2000-03-05 07:10:51,,,,
7386,866552,Eleanora,Cremonesi,Ability to develop and deliver effective presentations, Learning and Development,2015-11-16 12:24:21,1998-07-09 06:31:23,Doctor of Dental Surgery (DDS),2018-12-17 00:12:47,,
7387,567946,Lamberto,Chiaramonte,Strong understanding of data visualization techniques, Cybersecurity,2015-12-21 11:23:02,2001-07-18 13:43:20,Master of Science (MS),2022-05-30 11:01:50,Mathematics,2029-07-11 13:43:20.402153
7388,730876,Annunziata,Milanesi,Knowledge of regulatory compliance and reporting, Business Analytics,2016-11-16 22:40:25,1997-03-17 15:58:52,Master of Architecture (MArch),2019-05-01 09:22:25,,
7389,750062,Stefania,Strangio,Ability to manage and resolve conflicts, Cybersecurity,2015-06-09 22:58:06,1997-09-12 05:21:49,,,,
7390,353188,Gabriele,Odescalchi,Leadership qualities, Sales Operations,2019-01-17 13:49:06,1994-08-19 16:15:28,Master of Business Administration (MBA),2022-04-02 02:31:19,Computer Science,2023-06-11 07:43:25.000000
7391,556974,Pietro,Rosiello,Knowledge of financial principles and practices, Business Analytics,2016-12-27 08:46:45,1999-02-04 05:22:41,,,,
7392,48666,Maria,Gentilini,Experience with customer relationship management (CRM) systems, Cybersecurity,2017-05-25 13:06:06,2000-02-27 08:53:59,,,,
7393,219346,Salvi,Gigli,Strong negotiation and conflict resolution skills, Corporate Strategy,2023-03-17 09:31:12,1996-12-21 13:11:28,Master of Nursing (MN),2018-05-14 00:06:00,,
7394,96769,Giorgia,Oliboni,Knowledge of IT infrastructure and networking, Compensation and Benefits,2019-09-01 17:51:20,2000-04-28 11:11:43,Diploma in Fashion Design,2020-10-11 13:12:02,English Literature,2028-04-21 11:11:43.962792
7395,572965,Lando,Venier,Knowledge of regulatory compliance and reporting, Training and Education,2018-10-11 00:01:55,1995-07-20 12:43:51,Master of Computer Science (MCS),2016-09-05 07:40:28,,
7396,885850,Elvira,Schiavo,Experience with product lifecycle management, Sales,2023-08-02 01:59:30,1998-03-05 07:23:58,,,,
7397,292188,Silvestro,Montalcini,Knowledge of supply chain management principles, Learning and Development,2017-10-03 14:52:10,1996-08-27 14:23:41,,,,
7398,470047,Michelangelo,Piccinni,Knowledge of social media platforms and marketing techniques, Marketing,2020-07-05 13:49:30,2000-02-24 02:24:27,,,,
7399,758850,Roberta,Trentin,Ability to interpret and analyze financial statements, Training and Education,2022-12-11 00:59:09,1996-12-10 20:05:37,Doctor of Pharmacy (PharmD),2022-08-02 01:48:41,,
7400,661297,Angelo,Marconi,Ability to develop and implement marketing campaigns, Learning and Development,2020-07-10 10:33:38,2002-11-26 09:23:32,Diploma in Fashion Design,2023-02-16 07:03:49,,
7401,944211,Anita,Sinisi,Knowledge of financial modeling and forecasting techniques, Corporate Training,2017-03-11 22:16:18,2002-10-06 06:52:28,Certificate in Medical Assisting,2023-02-19 21:24:52,,
7402,895471,Galasso,Chiaramonte,Ability to develop and implement strategic plans, Training and Education,2021-12-21 17:59:28,1999-07-26 17:45:06,Bachelor of Education (BEd),2020-04-22 07:53:05,Philosophy,2027-07-19 17:45:06.900279
7403,971794,Ernesto,Boiardo,Strong understanding of data governance principles, Business Analytics,2015-12-14 06:01:28,1998-03-11 23:11:35,,,,
7404,865052,Gastone,Sorrentino,Ability to conduct competitive intelligence and analysis, Learning and Development,2023-01-31 18:35:08,1994-06-29 23:58:47,Master of Business Administration (MBA),2022-10-15 01:46:31,,
7405,199608,Nadia,Fuseli,Attention to detail and accuracy, Cybersecurity,2021-01-17 14:25:41,2001-09-15 00:42:28,Associate of Engineering (AE),2023-06-03 05:31:23,,
7406,115821,Daria,Platini,Strong decision-making abilities, Business Analytics,2021-04-30 17:22:24,2001-01-24 01:49:12,Master of Engineering (ME),2022-10-08 05:07:16,,
7407,259189,Franco,Venier,Proficient in project management methodologies, Cybersecurity,2020-10-26 17:59:52,2002-11-26 14:50:01,,,,
7408,441526,Sebastiano,Andreotti,Bachelor's degree in a relevant field, Marketing,2023-02-21 20:05:03,2000-08-24 10:11:37,Doctor of Medicine (MD),2021-10-11 12:33:14,,
7409,993353,Paoletta,Fantozzi,Knowledge of supply chain management principles, Sales,2018-06-17 09:35:13,1995-03-18 04:45:55,,,,
7410,734222,Federica,Lopresti,Ability to work with cross-functional teams, Regulatory Affairs,2017-06-19 20:09:17,1996-12-03 21:33:34,,,,
7411,223127,Cesare,Avogadro,Strong interpersonal skills, Customer Service,2020-04-11 21:02:00,2000-10-18 16:03:53,,,,
7412,504159,Priscilla,Beffa,Ability to develop and execute social media strategies, Market Forecasting,2022-09-05 17:29:31,1996-06-13 00:32:15,,,,
7413,478336,Lisa,Nicolucci,"Strong understanding of IT service management frameworks (e.g., ITIL)", Sales Operations,2018-05-10 23:10:21,2001-01-21 03:16:06,Diploma in Fashion Design,2022-12-07 00:02:09,,
7414,32278,Maura,Brenna,Knowledge of financial modeling and forecasting techniques, Learning and Development,2017-12-15 01:11:51,1998-02-19 21:38:26,Diploma in Business Administration,2018-11-16 14:48:14,,
7415,21420,Piero,Callegari,Experience with e-commerce platforms and technologies, Business Analytics,2022-10-03 17:50:02,1994-04-19 20:21:57,,,,
7416,303152,Pellegrino,Norbiato,Ability to manage cross-functional projects, Customer Service,2019-02-02 23:58:47,1993-10-05 18:15:56,,,,
7417,489020,Marcantonio,Burcardo,Ability to manage product launches and releases, Learning and Development,2019-01-18 08:25:08,2001-11-11 14:57:50,Master of Computer Science (MCS),2022-02-08 13:57:47,,
7418,437255,Leopoldo,Nitti,Knowledge of intellectual property laws and regulations, Learning and Development,2021-08-11 08:18:11,1994-10-27 02:41:14,Doctor of Law (JD),2023-05-05 04:53:19,,
7419,664169,Ricciotti,Serao,Strong understanding of digital marketing strategies, Sales Operations,2018-01-07 01:08:44,1995-10-27 23:58:44,Master of Nursing (MN),2021-02-07 23:45:36,,
7420,353510,Gioachino,Priuli,Ability to develop and implement strategic plans, Sales,2016-07-30 13:30:52,1997-07-02 21:48:00,Certificate in Accounting,2019-05-08 05:48:07,,
7421,801681,Fabrizio,Schiavo,Knowledge of software development methodologies, Content Creation,2017-01-16 23:48:06,1994-10-02 00:25:10,Associate of Fine Arts (AFA),2019-04-23 05:15:26,,
7422,56819,Natalia,Paolini,Strong research and information-gathering skills, Cybersecurity,2017-12-10 04:43:30,2002-03-10 19:31:04,,,,
7423,295032,Giosuè,Endrizzi,Creative thinking and innovation, Inventory Management,2023-07-09 02:47:19,1998-04-27 16:26:42,Master of Computer Science (MCS),2020-06-13 02:01:53,,
7424,818204,Adriano,Pederiva,Strong financial analysis and forecasting skills, Facilities Planning,2022-09-24 20:03:33,2000-12-12 19:14:05,,,,
7425,484961,Viridiana,Dulbecco,Attention to detail and accuracy, Inventory Management,2015-04-24 02:11:37,2001-03-15 06:03:08,Doctor of Dental Surgery (DDS),2023-01-27 06:39:37,Engineering,2029-03-08 06:03:08.514508
7426,267919,Ricciotti,Beffa,Knowledge of financial modeling and forecasting techniques, Learning and Development,2018-03-06 11:01:23,1996-02-12 15:31:54,Associate of Computer Science (ACS),2022-07-30 18:43:57,Physics,2024-02-05 15:31:54.096433
7427,929775,Michele,Comeriato,Experience with process mapping and workflow analysis, Inventory Management,2017-07-27 04:45:10,2002-01-25 15:47:51,Doctor of Pharmacy (PharmD),2023-04-18 08:23:12,,
7428,590312,Jolanda,Anastasi,Experience with process improvement and optimization, Sales Operations,2020-07-30 23:57:19,1995-03-17 06:27:16,,,,
7429,791543,Caterina,Staglieno,Ability to work with cross-functional teams, Business Analytics,2022-10-08 10:26:07,2001-01-07 07:33:01,Bachelor of Architecture (BArch),2022-07-28 07:10:26,,
7430,768366,Niccolò,Brancaccio,Strong research and information-gathering skills, Cybersecurity,2018-09-13 12:04:56,2002-11-08 16:27:33,Diploma in Fashion Design,2023-04-16 22:03:18,,
7431,810324,Vincentio,Giradello,Experience with content management systems (CMS), Quality Assurance,2021-03-29 22:45:45,1999-04-10 14:31:09,,,,
7432,777904,Ciro,Trapanese,Proficient in project management methodologies, Business Analytics,2018-10-24 19:29:13,2002-11-29 14:19:18,Bachelor of Social Work (BSW),2023-01-06 02:41:25,History,2030-11-22 14:19:18.988086
7433,830172,Beppe,Trombetta,Team player with strong collaboration abilities, Sales Operations,2020-04-04 02:41:07,1994-04-18 08:21:38,,,,
7434,225448,Mauro,Barberini,Excellent problem-solving abilities, Customer Service,2018-10-27 10:09:11,1993-09-14 19:21:18,,,,
7435,121775,Melissa,Abba,Project management skills, Training and Education,2022-05-08 21:05:39,1997-04-18 20:18:09,,,,
7436,439191,Maura,Mercati,Bachelor's degree in a relevant field, Cybersecurity,2016-10-11 23:27:50,1996-08-05 17:17:30,,,,
7437,224568,Raffaellino,Sermonti,Knowledge of regulatory requirements and compliance, Digital Marketing,2020-02-09 05:19:55,1997-03-06 21:10:59,,,,
7438,798393,Ugolino,Esposito,Ability to manage product launches and releases, Customer Service,2023-05-30 04:32:11,1996-06-20 13:06:54,,,,
7439,585890,Napoleone,Calbo,Knowledge of marketing strategies and techniques, Sales Operations,2015-04-05 17:38:58,1994-04-16 17:00:58,,,,
7440,84878,Piergiuseppe,Marinetti,Knowledge of regulatory compliance and reporting, Learning and Development,2019-09-14 09:57:56,2002-04-28 06:50:06,,,,
7441,224583,Pompeo,Piccio,Strong data analysis and interpretation skills, Business Analytics,2022-08-16 01:58:19,1993-10-22 19:27:58,,,,
7442,902085,Sante,Jovinelli,Experience with data governance and compliance frameworks, Sales Operations,2021-08-13 11:06:18,1994-03-09 14:25:59,Associate of Education (AEd),2019-04-26 11:04:15,,
7443,355150,Luciana,Fogazzaro,Ability to develop and implement diversity and inclusion initiatives, Cybersecurity,2021-03-08 20:07:02,2001-08-18 17:29:55,,,,
7444,406308,Vanessa,Romagnoli,Experience with process mapping and workflow analysis, Cybersecurity,2016-11-03 08:52:24,1998-06-13 18:09:59,,,,
7445,402086,Lamberto,Asprucci,Strong understanding of organizational development principles, Customer Service,2015-11-10 14:07:17,1994-02-28 03:13:15,Bachelor of Arts (BA),2018-02-05 23:58:00,,
7446,346171,Pomponio,Gatto,Strong understanding of digital marketing strategies, Training and Education,2022-06-16 13:31:19,1996-01-28 20:35:57,,,,
7447,124914,Leopoldo,Scotti,"Strong understanding of IT service management frameworks (e.g., ITIL)", Cybersecurity,2022-05-24 16:08:50,1995-06-27 22:02:00,Associate of Social Work (ASW),2021-10-17 15:50:36,English Literature,2023-07-21 02:45:36.000000
7448,66892,Lucrezia,Interminelli,Ability to develop and implement marketing campaigns, Training and Education,2018-06-08 09:11:51,1995-12-26 18:54:03,Bachelor of Nursing (BN),2017-11-08 23:45:55,,
7449,490170,Giorgio,Barozzi,Strong understanding of change management principles, Cybersecurity,2019-02-14 12:26:59,2002-05-26 02:39:15,,,,
7450,125861,Alfio,Udinese,Strong written and verbal communication skills, Training and Education,2015-02-03 22:06:28,2001-12-01 08:04:43,,,,
7451,429622,Temistocle,Gabrieli,Ability to conduct market forecasting and trend analysis, Business Analytics,2015-11-30 06:33:39,2002-04-29 18:25:01,,,,
7452,453200,Luciano,Piccio,Ability to develop and implement sustainability initiatives, Cybersecurity,2018-07-06 10:10:17,2000-02-04 08:30:57,Associate of Fine Arts (AFA),2021-10-04 22:57:44,,
7453,671065,Mauro,Gigli,Experience with process improvement and optimization, Competitive Intelligence,2016-11-16 13:57:39,2002-10-13 18:59:10,Master of Arts (MA),2023-04-27 15:20:32,,
7454,7272,Mario,Niggli,Bachelor's degree in a relevant field, Sales,2018-02-27 04:09:10,1999-05-06 20:10:15,,,,
7455,858533,Vincenzo,Foconi,Knowledge of software development methodologies, Training and Education,2020-06-29 05:51:33,1997-07-21 22:24:31,Certificate in Accounting,2021-10-08 02:25:05,,
7456,843526,Adelmo,Farina,Strong attention to quality and accuracy, Quality Assurance,2015-11-25 09:22:26,1999-03-02 16:10:46,Certificate in Web Development,2023-05-24 03:11:08,Physics,2027-02-23 16:10:46.854716
